Cam3 System Time (s),ROS Header Time (s),Cam3 Fiducial ID,Cam3 Position X,Cam3 Position Y,Cam3 Position Z,Cam3 Rotation X,Cam3 Rotation Y,Cam3 Rotation Z,Cam3 Rotation W
1741250510.3248806,1741250510.3134117,3,-0.00317119305960536,7.869813531279138e-05,0.0006224478503084955,-0.01319897028758537,-0.007579206168835841,0.0002144050818371304,0.9998841417122579
1741250510.3370385,1741250510.3290033,3,-0.003107854540495497,2.2988158814024476e-07,0.0013132630771307448,-0.015091569528750418,-0.009655525256810961,0.0001935057559377253,0.999839476074383
1741250510.3573496,1741250510.345941,3,-0.003146289051368888,5.686203394770349e-05,0.0008014517163382523,-0.014186399678688223,-0.007692395810871219,0.00022748998883312914,0.9998697521973301
1741250510.3718448,1741250510.363329,3,-0.003150766834440776,6.310989454140054e-05,0.0007415986088610191,-0.013980614328886528,-0.007139768375650562,0.0001856363996092827,0.9998767582405624
1741250510.387985,1741250510.3804834,3,-0.0031461817111260513,5.782081207671838e-05,0.000816576537458843,-0.013617241572309589,-0.007502944078957932,0.00013577021165128695,0.9998791217585048
1741250510.40496,1741250510.3960388,3,-0.00313899237222807,4.0649842166599204e-05,0.0009818117670601567,-0.014023882720033319,-0.007835757081772251,0.00012883870067231256,0.9998709491854433
1741250510.4208863,1741250510.4126022,3,-0.003123010240878817,1.1615701579256052e-05,0.0012479438365723325,-0.014380938377561889,-0.009708804926902131,0.00030281049281087293,0.9998494066728637
1741250510.4386268,1741250510.4293635,3,-0.0031296628226264228,2.006616371869063e-05,0.0011634439486076517,-0.014199877680159513,-0.009549636647939213,0.00030378389304676096,0.9998535270873966
1741250510.4564548,1741250510.4459305,3,-0.003143000228623469,3.695240982907609e-05,0.0009871513949965946,-0.014335680460590453,-0.008563624699023263,0.00026108753417010237,0.9998605324899297
1741250510.4718955,1741250510.4630067,3,-0.003120660168948791,1.3160980816550783e-05,0.001214798151873123,-0.014277637487246976,-0.009345459205148838,0.0002463198881033213,0.9998543647884627
1741250510.4873714,1741250510.4794776,3,-0.0030954267422442228,-7.454174815765135e-06,0.0014685327629948039,-0.013952382879439848,-0.009657021897471713,9.576378353588907e-05,0.9998560215197762
1741250510.5078986,1741250510.4964418,3,-0.0031104574804254907,-9.702739074801382e-07,0.0013260727865601954,-0.015318880454934212,-0.009634904371488113,0.0001235107812816648,0.9998362292217895
1741250510.5214016,1741250510.5127206,3,-0.0031656946822261898,6.421427539013286e-05,0.0007393581561589887,-0.013876218724093892,-0.007725721215050481,0.00033559519175030937,0.9998738176197514
1741250510.5379567,1741250510.5295,3,-0.003226581374211057,0.00013367167809346628,-0.00031125972427018846,0.11791170625368377,0.08606934982292389,-0.0002608863830256244,0.9892870303848621
1741250510.5580218,1741250510.546027,3,-0.0032014406947826505,0.00010105005042413815,0.0004022759961763016,-0.012978571253489883,-0.007357614390168224,0.0002479415952450559,0.9998886741651137
1741250510.5736103,1741250510.5653377,3,-0.003203872915146294,0.00010676989734553747,0.00034086759318536255,-0.012700515366851326,-0.00722332434827949,0.0002557228159260345,0.9998932218495219
1741250510.5925763,1741250510.5798056,3,-0.003158356470184912,5.5550427790565716e-05,0.0008134680032844534,-0.01383352270551276,-0.00813775350259087,0.00020312266234334304,0.9998711763815733
1741250510.6083171,1741250510.597443,3,-0.0031625554770730252,6.875035836362793e-05,0.000678234471631758,-0.01380789728497363,-0.007542563216899502,0.00020371663538771987,0.999876197442573
1741250510.6243925,1741250510.6139562,3,-0.0031658929298385512,7.240466611692467e-05,0.0006233860344165707,-0.013517586193807085,-0.007600809858752248,0.0001267521437600354,0.9998797360117256
1741250510.6394887,1741250510.6294384,3,-0.0031263028763677154,1.938872085390719e-05,0.0011256105710124491,-0.014926665499192132,-0.008567713869348955,5.536042868073055e-05,0.9998518819661996
1741250510.6558616,1741250510.6462533,3,-0.0031766307366492322,8.266882100598259e-05,0.0005515877405591978,-0.013222488348433828,-0.007140444775610683,0.00020787356686938682,0.9998870619419287
1741250510.6823158,1741250510.6636164,3,-0.0032343112494653964,0.00014639338477151639,-8.27301086864336e-05,-0.013352134250289504,-0.006042106822885068,0.0002946633415593606,0.9998925575428683
1741250510.6960523,1741250510.6807637,3,-0.0032305439145464,0.00014535938917004747,-4.525086378465161e-05,-0.012857919208844925,-0.006028625062418608,0.00015060741734239768,0.999899148369915
1741250510.7103603,1741250510.697598,3,-0.0031768138183372987,8.659228813074854e-05,0.0005499351217910717,-0.013273119934617513,-0.007008797243468287,0.00018866196426846904,0.9998873263798599
1741250510.7276464,1741250510.7141376,3,-0.003123145042560831,1.9918868634691e-05,0.001165525297861461,-0.014734482116996222,-0.008835199579712136,0.00022482576842108634,0.9998523809735638
1741250510.7453501,1741250510.7311678,3,-0.003155100868425224,6.724631909964603e-05,0.0006784731764512251,-0.014619782881066698,-0.007144415609724678,9.697508577784484e-05,0.9998675961695822
1741250510.7580051,1741250510.747087,3,-0.00311086032206774,1.1566733359719784e-05,0.0011681098302983555,-0.015481120153546012,-0.008452005983106803,5.100206985262281e-05,0.9998444358561195
1741250510.771483,1741250510.7634423,3,-0.0031406262241292543,4.7251395815742296e-05,0.00081874812475136,-0.015353952014858842,-0.007400359733550816,0.0001317962301277071,0.9998547261793052
1741250510.7893782,1741250510.7806075,3,-0.003148373298517504,5.7448619948266425e-05,0.0008137708304804132,-0.013952408033537518,-0.007625738820653298,0.00020833776335004402,0.9998735595128422
1741250510.8117034,1741250510.7967308,3,-0.003155900000241316,5.5136998116785574e-05,0.0008516716487591927,-0.013939627232481457,-0.008362397452288211,0.00019988465416679511,0.9998678498419651
1741250510.8247485,1741250510.8131828,3,-0.0031566595743691196,5.185424546614217e-05,0.0008737106464568851,-0.01424065439505898,-0.00847753156438148,0.00023611133002023928,0.9998626303009905
1741250510.8420854,1741250510.829793,3,-0.0031708303268845046,7.14392060813828e-05,0.0006837220162797775,-0.013714055244244195,-0.007043020724353413,0.0003285931352090633,0.999881099218495
1741250510.859241,1741250510.8471694,3,-0.003173648775675355,7.560309443877408e-05,0.0006376570909465702,-0.013526851670021661,-0.0072105526150788085,0.00021853491431603867,0.9998824853238372
1741250510.8766418,1741250510.8634925,3,-0.0031522928068533733,5.272455248734131e-05,0.000849297525279701,-0.013871805240052406,-0.0071267366391312035,0.0003295430015625519,0.9998783296209938
1741250510.8921325,1741250510.880173,3,-0.003114579971921375,7.71859235950907e-06,0.0012690531175615287,-0.014923249438032162,-0.009336481289094083,0.00021375748117329153,0.9998450285174638
1741250510.9089155,1741250510.8967555,3,-0.0031886021874926902,9.850096535388356e-05,0.00036781784775008724,-0.014205927730331124,-0.007084115483176662,0.00013171865843971387,0.9998739868480111
1741250510.9307308,1741250510.913526,3,-0.0031503087960625133,5.3112136251661296e-05,0.000839658143405013,-0.013836353199670302,-0.007493312361764984,0.00024549040380313997,0.9998761649996687
1741250510.9419417,1741250510.9302819,3,-0.0031444675005289978,4.449522297918274e-05,0.0009295731741444917,-0.013752136821833398,-0.007951283098274035,0.00023028998641713835,0.9998737934341747
1741250510.9596589,1741250510.9470026,3,-0.0031644549390818896,6.485836610278437e-05,0.0007388384338696422,-0.013458665839230395,-0.008177382865285658,0.0001740123540802612,0.999875974530343
1741250510.9765613,1741250510.9635344,3,-0.0031494960418267113,4.548298829077735e-05,0.000931316618510325,-0.013985412601577145,-0.008569685870117158,0.000182982726106222,0.999865458567188
1741250510.992766,1741250510.9801598,3,-0.0031981990389209525,0.00010890924178726536,0.0002996869794553102,-0.014367612833997727,-0.0067497039307395585,0.0002842940320594081,0.9998739582443394
1741250511.0105474,1741250510.996917,3,-0.0032250031844015758,0.00015136454406245435,-6.292684152834519e-05,-0.013242223629084286,-0.005187469924944102,0.00013797769850219392,0.9998988522002062
1741250511.026317,1741250511.0138104,3,-0.0031471990999330066,5.0477933607433195e-05,0.000840664919511346,-0.01471283419976418,-0.008275336401497253,0.0002302791052295619,0.999857488989699
1741250511.0431275,1741250511.0300353,3,-0.0032005421332848417,0.00013236726010881192,0.00011846625186829914,-0.011799329263086555,-0.005230558621940507,1.0087073455135729e-05,0.9999167050228207
1741250511.061155,1741250511.0474265,3,-0.003193842791642181,0.00011155423011344713,0.0002661886089295449,-0.013614648907678438,-0.005756503287676863,3.009695585339147e-05,0.9998907455813325
1741250511.0781422,1741250511.0643456,3,-0.003192071324011954,0.00010865674945237377,0.0003018645438044802,-0.01397002847322062,-0.006940081625951877,0.00013438089223277028,0.999878320353661
1741250511.0983753,1741250511.0834603,3,-0.003192604970666553,0.00010920301559244139,0.0003225170982087473,-0.013433313424886888,-0.007040058288148232,0.00014618298814088803,0.9998849745347024
1741250511.1200469,1741250511.097436,3,-0.00321885934834891,0.0001365539528643879,4.4206919519990786e-05,-0.013404615134459353,-0.005968104636780593,0.0003822528992527996,0.9998922701485707
1741250511.1321373,1741250511.1135774,3,-0.0031612654456302123,6.917305211302727e-05,0.0007493316889961311,-0.012427711272883724,-0.0076899776599215885,0.0002184612036924185,0.999893178549994
1741250511.1404343,1741250511.1303613,3,-0.0031860584193311725,9.609912848994755e-05,0.0004279924337921337,-0.013245960587941334,-0.0063809980100657405,0.00023119737765586482,0.9998918811252898
1741250511.1551552,1741250511.1468546,3,-0.003136486935730191,3.406726101773386e-05,0.0010316067811027346,-0.013976134271812267,-0.008287753193675012,0.000318712947201833,0.9998679308988133
1741250511.1760159,1741250511.1635106,3,-0.003124992901473435,2.238317794029987e-05,0.0011406341843157495,-0.014820074624564512,-0.009238899116735507,0.00016713797779570964,0.9998474784666558
1741250511.191419,1741250511.1804252,3,-0.0032079596281609796,0.00012699074855267948,0.00014660493117509726,-0.013432414521752192,-0.005948943422200495,0.0002717571760887029,0.9998920474032746
1741250511.204612,1741250511.1967041,3,-0.00319564869340608,0.0001005843607317151,0.00039077171152759914,-0.013580954073293192,-0.00743121189432783,0.00044534088103773985,0.9998800610311921
1741250511.2335403,1741250511.215079,3,-0.0032106251550420768,0.000112889105616724,0.00026419699957066893,-0.012759699636453513,-0.0066526501680043626,0.00026065507358484746,0.9998964268212294
1741250511.2482748,1741250511.2329233,3,-0.0032182892281075676,0.00012205973284023638,0.00017960763422522396,-0.012990796357763755,-0.0064449144155167256,0.00025424947392803935,0.9998948132905644
1741250511.2593071,1741250511.2474532,3,-0.003208790584316123,0.00011327138859759393,0.00029300207847655284,-0.012958199043903874,-0.0072152974841528834,0.00017916436794812652,0.9998899901788612
1741250511.2753258,1741250511.2635903,3,-0.003179498668065669,7.729430301128803e-05,0.0006258879052165109,-0.013610193255430938,-0.008243014260790169,0.0003828682602805819,0.9998733263605654
1741250511.2939208,1741250511.280417,3,-0.0031826015202224313,9.314233572433025e-05,0.0004818048852196127,-0.013907764809894202,-0.0063815518064226405,0.0002958263778318864,0.9998828743214321
1741250511.3063076,1741250511.2970033,3,-0.0031256285737505146,1.8920057123710888e-05,0.0011124868546172108,-0.015608474179464276,-0.008755398227660856,2.9711480221091266e-05,0.9998398460017944
1741250511.3205018,1741250511.3132172,3,-0.003087817434275197,-2.7144642483054168e-05,0.0015447691979428618,-0.01561813172292066,-0.009444246060649968,0.00016192613090793858,0.9998334131032827
1741250511.3397136,1741250511.3306332,3,-0.0032285794436717288,0.00014466855821251775,-5.391620908101646e-05,-0.01283954376541824,-0.005253049685486703,0.0002446599910525027,0.9999037412303179
1741250511.3592288,1741250511.3467515,3,-0.003187601894960683,9.15593934448459e-05,0.0005111551194157488,-0.013928461854920025,-0.007674489234147629,0.00022741193421958936,0.9998735162255089
1741250511.3758957,1741250511.3648818,3,-0.003233385127378321,0.00015406078527492264,-2.3156163064533254e-05,-0.011767985986261525,-0.005993033327119249,0.00023118462851371338,0.9999127685008501
1741250511.3896315,1741250511.3806262,3,-0.0032072208469132884,0.00011828631332417569,0.00028066133368281215,-0.013048630969511999,-0.007222839189297973,0.0002699718519200967,0.9998887392800593
1741250511.4091675,1741250511.396982,3,-0.0031536593103883006,4.666489360405567e-05,0.0009148641566340823,-0.014182505159430536,-0.009086277904784024,0.00020702316118372219,0.9998581165558694
1741250511.4222019,1741250511.4136083,3,-0.0031198331547254944,1.7788989616694662e-05,0.0011764906462907992,-0.014968075702771491,-0.00846007509536895,0.00014807852317248705,0.9998521700290938
1741250511.4392054,1741250511.4308488,3,-0.003118741863030187,1.70317670577137e-05,0.0011817025694465207,-0.015352350266020097,-0.008344138470414125,0.0002021366827789924,0.9998473082602451
1741250511.4553118,1741250511.4468162,3,-0.003135295386094338,3.4877531921888655e-05,0.0010241498078973727,-0.014674729294645727,-0.00822357282922763,0.00022686522140454347,0.9998584768367085
