Data_acquisition_time,Epoch_time_ms,Distance1_mm,,,
2024-09-14 06:46:04,960831,1726263964960,831,0,8002
2024-09-14 06:46:04,961831,1726263964961,831,0,7753
2024-09-14 06:46:04,962831,1726263964962,831,0,7535
2024-09-14 06:46:04,963831,1726263964963,831,0,7348
2024-09-14 06:46:04,964832,1726263964964,832,0,7099
2024-09-14 06:46:04,965832,1726263964965,832,0,6881
2024-09-14 06:46:04,966832,1726263964966,832,0,6694
2024-09-14 06:46:04,967832,1726263964967,832,0,6476
2024-09-14 06:46:04,968832,1726263964968,833,0,6258
2024-09-14 06:46:04,969833,1726263964969,833,0,6071
2024-09-14 06:46:04,970833,1726263964970,833,0,5853
2024-09-14 06:46:04,971833,1726263964971,833,0,5636
2024-09-14 06:46:04,972833,1726263964972,833,0,5355
2024-09-14 06:46:04,973834,1726263964973,834,0,5075
2024-09-14 06:46:04,974834,1726263964974,834,0,4795
2024-09-14 06:46:04,975834,1726263964975,834,0,4515
2024-09-14 06:46:04,976835,1726263964976,834,0,4234
2024-09-14 06:46:04,977835,1726263964977,835,0,3954
2024-09-14 06:46:04,978835,1726263964978,835,0,3674
2024-09-14 06:46:04,979835,1726263964979,835,0,3363
2024-09-14 06:46:04,980835,1726263964980,835,0,3051
2024-09-14 06:46:04,981836,1726263964981,836,0,2740
2024-09-14 06:46:04,982836,1726263964982,836,0,2460
2024-09-14 06:46:04,983836,1726263964983,836,0,2211
2024-09-14 06:46:04,984836,1726263964984,836,0,1962
2024-09-14 06:46:04,985837,1726263964985,837,0,1681
2024-09-14 06:46:04,986837,1726263964986,837,0,1432
2024-09-14 06:46:04,987837,1726263964987,837,0,1152
2024-09-14 06:46:04,988837,1726263964988,837,0,872
2024-09-14 06:46:04,989838,1726263964989,838,0,592
2024-09-14 06:46:04,990838,1726263964990,838,0,280
2024-09-14 06:46:04,991838,1726263964991,838,0,0
2024-09-14 06:46:04,992838,1726263964992,838,0,311
2024-09-14 06:46:04,993839,1726263964993,839,0,592
2024-09-14 06:46:04,994839,1726263964994,839,0,903
2024-09-14 06:46:04,995839,1726263964995,839,0,1214
2024-09-14 06:46:04,996839,1726263964996,839,0,1495
2024-09-14 06:46:04,997840,1726263964997,840,0,1775
2024-09-14 06:46:04,998840,1726263964998,840,0,2086
2024-09-14 06:46:04,999840,1726263964999,840,0,2366
2024-09-14 06:46:05,840,1726263965000,840,0,2647
2024-09-14 06:46:05,1841,1726263965001,841,0,2927
2024-09-14 06:46:05,2841,1726263965002,841,0,3176
2024-09-14 06:46:05,3841,1726263965003,841,0,3456
2024-09-14 06:46:05,4841,1726263965004,841,0,3705
2024-09-14 06:46:05,5841,1726263965005,842,0,3954
2024-09-14 06:46:05,6842,1726263965006,842,0,4203
2024-09-14 06:46:05,7842,1726263965007,842,0,4452
2024-09-14 06:46:05,8842,1726263965008,842,0,4764
2024-09-14 06:46:05,9843,1726263965009,843,0,5013
2024-09-14 06:46:05,10843,1726263965010,843,0,5262
2024-09-14 06:46:05,11843,1726263965011,843,0,5542
2024-09-14 06:46:05,12843,1726263965012,843,0,5791
2024-09-14 06:46:05,13844,1726263965013,844,0,6071
2024-09-14 06:46:05,14844,1726263965014,844,0,6289
2024-09-14 06:46:05,15844,1726263965015,844,0,6570
2024-09-14 06:46:05,16844,1726263965016,844,0,6819
2024-09-14 06:46:05,17844,1726263965017,844,0,7037
2024-09-14 06:46:05,18845,1726263965018,845,0,7317
2024-09-14 06:46:05,19845,1726263965019,845,0,7535
2024-09-14 06:46:05,20845,1726263965020,845,0,7753
2024-09-14 06:46:05,21846,1726263965021,845,0,8002
2024-09-14 06:46:05,22846,1726263965022,846,0,8220
2024-09-14 06:46:05,23846,1726263965023,846,0,8438
2024-09-14 06:46:05,24846,1726263965024,846,0,8656
2024-09-14 06:46:05,25846,1726263965025,846,0,8842
2024-09-14 06:46:05,26847,1726263965026,847,0,9029
2024-09-14 06:46:05,27847,1726263965027,847,0,9247
2024-09-14 06:46:05,28847,1726263965028,847,0,9434
2024-09-14 06:46:05,29847,1726263965029,847,0,9621
2024-09-14 06:46:05,30848,1726263965030,848,0,9808
2024-09-14 06:46:05,31848,1726263965031,848,0,9963
2024-09-14 06:46:05,32848,1726263965032,848,-1,150
2024-09-14 06:46:05,33848,1726263965033,848,-1,306
2024-09-14 06:46:05,34849,1726263965034,849,-1,462
2024-09-14 06:46:05,35849,1726263965035,849,-1,617
2024-09-14 06:46:05,36849,1726263965036,849,-1,742
2024-09-14 06:46:05,37849,1726263965037,849,-1,897
2024-09-14 06:46:05,38850,1726263965038,850,-1,991
2024-09-14 06:46:05,39850,1726263965039,850,-1,1115
2024-09-14 06:46:05,40850,1726263965040,850,-1,1240
2024-09-14 06:46:05,41850,1726263965041,850,-1,1333
2024-09-14 06:46:05,42850,1726263965042,851,-1,1458
2024-09-14 06:46:05,43851,1726263965043,851,-1,1551
2024-09-14 06:46:05,44851,1726263965044,851,-1,1645
2024-09-14 06:46:05,45851,1726263965045,851,-1,1738
2024-09-14 06:46:05,46852,1726263965046,852,-1,1800
2024-09-14 06:46:05,47852,1726263965047,852,-1,1894
2024-09-14 06:46:05,48852,1726263965048,852,-1,1956
2024-09-14 06:46:05,49852,1726263965049,852,-1,2018
2024-09-14 06:46:05,50853,1726263965050,853,-1,2081
2024-09-14 06:46:05,51853,1726263965051,853,-1,2143
2024-09-14 06:46:05,52853,1726263965052,853,-1,2205
2024-09-14 06:46:05,53853,1726263965053,853,-1,2236
2024-09-14 06:46:05,54853,1726263965054,854,-1,2267
2024-09-14 06:46:05,55854,1726263965055,854,-1,2299
2024-09-14 06:46:05,56854,1726263965056,854,-1,2330
2024-09-14 06:46:05,57854,1726263965057,854,-1,2361
2024-09-14 06:46:05,58855,1726263965058,854,-1,2361
2024-09-14 06:46:05,59855,1726263965059,855,-1,2361
2024-09-14 06:46:05,60855,1726263965060,855,-1,2361
2024-09-14 06:46:05,61855,1726263965061,855,-1,2361
2024-09-14 06:46:05,62855,1726263965062,855,-1,2361
2024-09-14 06:46:05,63856,1726263965063,856,-1,2330
2024-09-14 06:46:05,64856,1726263965064,856,-1,2330
2024-09-14 06:46:05,65856,1726263965065,856,-1,2299
2024-09-14 06:46:05,66856,1726263965066,856,-1,2267
2024-09-14 06:46:05,67857,1726263965067,857,-1,2236
2024-09-14 06:46:05,68857,1726263965068,857,-1,2174
2024-09-14 06:46:05,69857,1726263965069,857,-1,2143
2024-09-14 06:46:05,70858,1726263965070,857,-1,2049
2024-09-14 06:46:05,71858,1726263965071,858,-1,2018
2024-09-14 06:46:05,72858,1726263965072,858,-1,1925
2024-09-14 06:46:05,73858,1726263965073,858,-1,1863
2024-09-14 06:46:05,74858,1726263965074,858,-1,1800
2024-09-14 06:46:05,75859,1726263965075,859,-1,1707
2024-09-14 06:46:05,76859,1726263965076,859,-1,1614
2024-09-14 06:46:05,77859,1726263965077,859,-1,1520
2024-09-14 06:46:05,78859,1726263965078,859,-1,1427
2024-09-14 06:46:05,79860,1726263965079,860,-1,1333
2024-09-14 06:46:05,80860,1726263965080,860,-1,1240
2024-09-14 06:46:05,81860,1726263965081,860,-1,1115
2024-09-14 06:46:05,82860,1726263965082,860,-1,991
2024-09-14 06:46:05,83861,1726263965083,861,-1,866
2024-09-14 06:46:05,84861,1726263965084,861,-1,742
2024-09-14 06:46:05,85861,1726263965085,861,-1,617
2024-09-14 06:46:05,86861,1726263965086,861,-1,462
2024-09-14 06:46:05,87862,1726263965087,862,-1,306
2024-09-14 06:46:05,88862,1726263965088,862,-1,150
2024-09-14 06:46:05,89862,1726263965089,862,0,9995
2024-09-14 06:46:05,90862,1726263965090,862,0,9808
2024-09-14 06:46:05,91863,1726263965091,863,0,9621
2024-09-14 06:46:05,92863,1726263965092,863,0,9465
2024-09-14 06:46:05,93863,1726263965093,863,0,9278
2024-09-14 06:46:05,94863,1726263965094,863,0,9092
2024-09-14 06:46:05,95864,1726263965095,864,0,8874
2024-09-14 06:46:05,96864,1726263965096,864,0,8687
2024-09-14 06:46:05,97864,1726263965097,864,0,8469
2024-09-14 06:46:05,98864,1726263965098,864,0,8282
2024-09-14 06:46:05,99864,1726263965099,865,0,8033
2024-09-14 06:46:05,100865,1726263965100,865,0,7815
2024-09-14 06:46:05,101865,1726263965101,865,0,7597
2024-09-14 06:46:05,102865,1726263965102,865,0,7348
2024-09-14 06:46:05,103865,1726263965103,865,0,7099
2024-09-14 06:46:05,104866,1726263965104,866,0,6881
2024-09-14 06:46:05,105866,1726263965105,866,0,6632
2024-09-14 06:46:05,106866,1726263965106,866,0,6383
2024-09-14 06:46:05,107867,1726263965107,866,0,6165
2024-09-14 06:46:05,108867,1726263965108,867,0,5885
2024-09-14 06:46:05,109867,1726263965109,867,0,5604
2024-09-14 06:46:05,110867,1726263965110,867,0,5355
2024-09-14 06:46:05,111867,1726263965111,867,0,5106
2024-09-14 06:46:05,112868,1726263965112,868,0,4826
2024-09-14 06:46:05,113868,1726263965113,868,0,4577
2024-09-14 06:46:05,114868,1726263965114,868,0,4328
2024-09-14 06:46:05,115868,1726263965115,868,0,4048
2024-09-14 06:46:05,116869,1726263965116,869,0,3799
2024-09-14 06:46:05,117869,1726263965117,869,0,3549
2024-09-14 06:46:05,118869,1726263965118,869,0,3269
2024-09-14 06:46:05,119869,1726263965119,869,0,3020
2024-09-14 06:46:05,120870,1726263965120,870,0,2740
2024-09-14 06:46:05,121870,1726263965121,870,0,2491
2024-09-14 06:46:05,122870,1726263965122,870,0,2179
2024-09-14 06:46:05,123870,1726263965123,870,0,1899
2024-09-14 06:46:05,124871,1726263965124,871,0,1619
2024-09-14 06:46:05,125871,1726263965125,871,0,1339
2024-09-14 06:46:05,126871,1726263965126,871,0,1027
2024-09-14 06:46:05,127871,1726263965127,871,0,747
2024-09-14 06:46:05,128872,1726263965128,872,0,436
2024-09-14 06:46:05,129872,1726263965129,872,0,156
2024-09-14 06:46:05,130872,1726263965130,872,0,156
2024-09-14 06:46:05,131872,1726263965131,872,0,467
2024-09-14 06:46:05,132873,1726263965132,873,0,747
2024-09-14 06:46:05,133873,1726263965133,873,0,1027
2024-09-14 06:46:05,134873,1726263965134,873,0,1308
2024-09-14 06:46:05,135873,1726263965135,873,0,1588
2024-09-14 06:46:05,136873,1726263965136,874,0,1837
2024-09-14 06:46:05,137874,1726263965137,874,0,2086
2024-09-14 06:46:05,138874,1726263965138,874,0,2366
2024-09-14 06:46:05,139874,1726263965139,874,0,2615
2024-09-14 06:46:05,140875,1726263965140,875,0,2927
2024-09-14 06:46:05,141875,1726263965141,875,0,3238
2024-09-14 06:46:05,142875,1726263965142,875,0,3549
2024-09-14 06:46:05,143875,1726263965143,875,0,3830
2024-09-14 06:46:05,144876,1726263965144,875,0,4110
2024-09-14 06:46:05,145876,1726263965145,876,0,4359
2024-09-14 06:46:05,146876,1726263965146,876,0,4639
2024-09-14 06:46:05,147876,1726263965147,876,0,4919
2024-09-14 06:46:05,148876,1726263965148,876,0,5231
2024-09-14 06:46:05,149877,1726263965149,877,0,5480
2024-09-14 06:46:05,150877,1726263965150,877,0,5729
2024-09-14 06:46:05,151877,1726263965151,877,0,5947
2024-09-14 06:46:05,152878,1726263965152,877,0,6165
2024-09-14 06:46:05,153878,1726263965153,878,0,6352
2024-09-14 06:46:05,154878,1726263965154,878,0,6570
2024-09-14 06:46:05,155878,1726263965155,878,0,6788
2024-09-14 06:46:05,156878,1726263965156,878,0,6974
2024-09-14 06:46:05,157879,1726263965157,879,0,7192
2024-09-14 06:46:05,158879,1726263965158,879,0,7441
2024-09-14 06:46:05,159879,1726263965159,879,0,7659
2024-09-14 06:46:05,160879,1726263965160,879,0,7877
2024-09-14 06:46:05,161880,1726263965161,880,0,8158
2024-09-14 06:46:05,162880,1726263965162,880,0,8469
2024-09-14 06:46:05,163880,1726263965163,880,0,8780
2024-09-14 06:46:05,164880,1726263965164,880,0,9060
2024-09-14 06:46:05,165881,1726263965165,881,0,9372
2024-09-14 06:46:05,166881,1726263965166,881,0,9683
2024-09-14 06:46:05,167881,1726263965167,881,0,9963
2024-09-14 06:46:05,168881,1726263965168,881,1,275
2024-09-14 06:46:05,169882,1726263965169,882,1,555
2024-09-14 06:46:05,170882,1726263965170,882,1,835
2024-09-14 06:46:05,171882,1726263965171,882,1,1147
2024-09-14 06:46:05,172882,1726263965172,882,1,1396
2024-09-14 06:46:05,173882,1726263965173,883,1,1645
2024-09-14 06:46:05,174883,1726263965174,883,1,1894
2024-09-14 06:46:05,175883,1726263965175,883,1,2112
2024-09-14 06:46:05,176883,1726263965176,883,1,2330
2024-09-14 06:46:05,177884,1726263965177,884,1,2548
2024-09-14 06:46:05,178884,1726263965178,884,1,2766
2024-09-14 06:46:05,179884,1726263965179,884,1,2984
2024-09-14 06:46:05,180884,1726263965180,884,1,3170
2024-09-14 06:46:05,181885,1726263965181,885,1,3388
2024-09-14 06:46:05,182885,1726263965182,885,1,3606
2024-09-14 06:46:05,183885,1726263965183,885,1,3824
2024-09-14 06:46:05,184885,1726263965184,885,1,4042
2024-09-14 06:46:05,185885,1726263965185,885,1,4260
2024-09-14 06:46:05,186886,1726263965186,886,1,4447
2024-09-14 06:46:05,187886,1726263965187,886,1,4665
2024-09-14 06:46:05,188886,1726263965188,886,1,4883
2024-09-14 06:46:05,189887,1726263965189,886,1,5070
2024-09-14 06:46:05,190887,1726263965190,887,1,5256
2024-09-14 06:46:05,191887,1726263965191,887,1,5474
2024-09-14 06:46:05,192887,1726263965192,887,1,5692
2024-09-14 06:46:05,193887,1726263965193,887,1,5879
2024-09-14 06:46:05,194888,1726263965194,888,1,6066
2024-09-14 06:46:05,195888,1726263965195,888,1,6253
2024-09-14 06:46:05,196888,1726263965196,888,1,6440
2024-09-14 06:46:05,197888,1726263965197,888,1,6626
2024-09-14 06:46:05,198889,1726263965198,889,1,6782
2024-09-14 06:46:05,199889,1726263965199,889,1,6969
2024-09-14 06:46:05,200889,1726263965200,889,1,7093
2024-09-14 06:46:05,201889,1726263965201,889,1,7249
2024-09-14 06:46:05,202890,1726263965202,890,1,7374
2024-09-14 06:46:05,203890,1726263965203,890,1,7498
2024-09-14 06:46:05,204890,1726263965204,890,1,7623
2024-09-14 06:46:05,205890,1726263965205,890,1,7716
2024-09-14 06:46:05,206891,1726263965206,891,1,7841
2024-09-14 06:46:05,207891,1726263965207,891,1,7934
2024-09-14 06:46:05,208891,1726263965208,891,1,8059
2024-09-14 06:46:05,209891,1726263965209,891,1,8152
2024-09-14 06:46:05,210892,1726263965210,892,1,8245
2024-09-14 06:46:05,211892,1726263965211,892,1,8308
2024-09-14 06:46:05,212892,1726263965212,892,1,8401
2024-09-14 06:46:05,213892,1726263965213,892,1,8463
2024-09-14 06:46:05,214893,1726263965214,893,1,8526
2024-09-14 06:46:05,215893,1726263965215,893,1,8619
2024-09-14 06:46:05,216893,1726263965216,893,1,8681
2024-09-14 06:46:05,217893,1726263965217,893,1,8744
2024-09-14 06:46:05,218894,1726263965218,894,1,8775
2024-09-14 06:46:05,219894,1726263965219,894,1,8837
2024-09-14 06:46:05,220894,1726263965220,894,1,8868
2024-09-14 06:46:05,221894,1726263965221,894,1,8899
2024-09-14 06:46:05,222894,1726263965222,895,1,8930
2024-09-14 06:46:05,223895,1726263965223,895,1,8993
2024-09-14 06:46:05,224895,1726263965224,895,1,8993
2024-09-14 06:46:05,225895,1726263965225,895,1,8993
2024-09-14 06:46:05,226896,1726263965226,896,1,8993
2024-09-14 06:46:05,227896,1726263965227,896,1,8993
2024-09-14 06:46:05,228896,1726263965228,896,1,8993
2024-09-14 06:46:05,229896,1726263965229,896,1,8962
2024-09-14 06:46:05,230896,1726263965230,896,1,8962
2024-09-14 06:46:05,231897,1726263965231,897,1,8930
2024-09-14 06:46:05,232897,1726263965232,897,1,8930
2024-09-14 06:46:05,233897,1726263965233,897,1,8899
2024-09-14 06:46:05,234897,1726263965234,897,1,8868
2024-09-14 06:46:05,235898,1726263965235,898,1,8806
2024-09-14 06:46:05,236898,1726263965236,898,1,8744
2024-09-14 06:46:05,237898,1726263965237,898,1,8681
2024-09-14 06:46:05,238898,1726263965238,898,1,8650
2024-09-14 06:46:05,239899,1726263965239,899,1,8557
2024-09-14 06:46:05,240899,1726263965240,899,1,8495
2024-09-14 06:46:05,241899,1726263965241,899,1,8432
2024-09-14 06:46:05,242899,1726263965242,899,1,8339
2024-09-14 06:46:05,243900,1726263965243,900,1,8277
2024-09-14 06:46:05,244900,1726263965244,900,1,8183
2024-09-14 06:46:05,245900,1726263965245,900,1,8090
2024-09-14 06:46:05,246900,1726263965246,900,1,7996
2024-09-14 06:46:05,247901,1726263965247,901,1,7872
2024-09-14 06:46:05,248901,1726263965248,901,1,7747
2024-09-14 06:46:05,249901,1726263965249,901,1,7623
2024-09-14 06:46:05,250901,1726263965250,901,1,7529
2024-09-14 06:46:05,251902,1726263965251,902,1,7405
2024-09-14 06:46:05,252902,1726263965252,902,1,7280
2024-09-14 06:46:05,253902,1726263965253,902,1,7125
2024-09-14 06:46:05,254902,1726263965254,902,1,7000
2024-09-14 06:46:05,255903,1726263965255,903,1,6844
2024-09-14 06:46:05,256903,1726263965256,903,1,6689
2024-09-14 06:46:05,257903,1726263965257,903,1,6533
2024-09-14 06:46:05,258903,1726263965258,903,1,6346
2024-09-14 06:46:05,259904,1726263965259,904,1,6159
2024-09-14 06:46:05,260904,1726263965260,904,1,5973
2024-09-14 06:46:05,261904,1726263965261,904,1,5786
2024-09-14 06:46:05,262904,1726263965262,904,1,5568
2024-09-14 06:46:05,263905,1726263965263,905,1,5350
2024-09-14 06:46:05,264905,1726263965264,905,1,5163
2024-09-14 06:46:05,265905,1726263965265,905,1,4945
2024-09-14 06:46:05,266905,1726263965266,905,1,4758
2024-09-14 06:46:05,267905,1726263965267,906,1,4540
2024-09-14 06:46:05,268906,1726263965268,906,1,4353
2024-09-14 06:46:05,269906,1726263965269,906,1,4167
2024-09-14 06:46:05,270906,1726263965270,906,1,3918
2024-09-14 06:46:05,271907,1726263965271,906,1,3731
2024-09-14 06:46:05,272907,1726263965272,907,1,3513
2024-09-14 06:46:05,273907,1726263965273,907,1,3295
2024-09-14 06:46:05,274907,1726263965274,907,1,3108
2024-09-14 06:46:05,275907,1726263965275,907,1,2859
2024-09-14 06:46:05,276908,1726263965276,908,1,2672
2024-09-14 06:46:05,277908,1726263965277,908,1,2454
2024-09-14 06:46:05,278908,1726263965278,908,1,2236
2024-09-14 06:46:05,279908,1726263965279,908,1,2018
2024-09-14 06:46:05,280909,1726263965280,909,1,1769
2024-09-14 06:46:05,281909,1726263965281,909,1,1551
2024-09-14 06:46:05,282909,1726263965282,909,1,1302
2024-09-14 06:46:05,283909,1726263965283,909,1,1022
2024-09-14 06:46:05,284910,1726263965284,910,1,742
2024-09-14 06:46:05,285910,1726263965285,910,1,430
2024-09-14 06:46:05,286910,1726263965286,910,1,150
2024-09-14 06:46:05,287910,1726263965287,910,0,9870
2024-09-14 06:46:05,288911,1726263965288,911,0,9590
2024-09-14 06:46:05,289911,1726263965289,911,0,9278
2024-09-14 06:46:05,290911,1726263965290,911,0,8967
2024-09-14 06:46:05,291911,1726263965291,911,0,8656
2024-09-14 06:46:05,292912,1726263965292,912,0,8344
2024-09-14 06:46:05,293912,1726263965293,912,0,8064
2024-09-14 06:46:05,294912,1726263965294,912,0,7815
2024-09-14 06:46:05,295912,1726263965295,912,0,7597
2024-09-14 06:46:05,296913,1726263965296,913,0,7379
2024-09-14 06:46:05,297913,1726263965297,913,0,7161
2024-09-14 06:46:05,298913,1726263965298,913,0,6943
2024-09-14 06:46:05,299913,1726263965299,913,0,6725
2024-09-14 06:46:05,300914,1726263965300,914,0,6507
2024-09-14 06:46:05,301914,1726263965301,914,0,6321
2024-09-14 06:46:05,302914,1726263965302,914,0,6103
2024-09-14 06:46:05,303914,1726263965303,914,0,5916
2024-09-14 06:46:05,304914,1726263965304,915,0,5667
2024-09-14 06:46:05,305915,1726263965305,915,0,5418
2024-09-14 06:46:05,306915,1726263965306,915,0,5106
2024-09-14 06:46:05,307915,1726263965307,915,0,4857
2024-09-14 06:46:05,308916,1726263965308,916,0,4577
2024-09-14 06:46:05,309916,1726263965309,916,0,4297
2024-09-14 06:46:05,310916,1726263965310,916,0,4016
2024-09-14 06:46:05,311916,1726263965311,916,0,3705
2024-09-14 06:46:05,312916,1726263965312,917,0,3456
2024-09-14 06:46:05,313917,1726263965313,917,0,3145
2024-09-14 06:46:05,314917,1726263965314,917,0,2864
2024-09-14 06:46:05,315917,1726263965315,917,0,2522
2024-09-14 06:46:05,316917,1726263965316,917,0,2273
2024-09-14 06:46:05,317918,1726263965317,918,0,2024
2024-09-14 06:46:05,318918,1726263965318,918,0,1744
2024-09-14 06:46:05,319918,1726263965319,918,0,1495
2024-09-14 06:46:05,320919,1726263965320,918,0,1214
2024-09-14 06:46:05,321919,1726263965321,919,0,934
2024-09-14 06:46:05,322919,1726263965322,919,0,654
2024-09-14 06:46:05,323919,1726263965323,919,0,342
2024-09-14 06:46:05,324919,1726263965324,919,0,31
2024-09-14 06:46:05,325920,1726263965325,920,0,249
2024-09-14 06:46:05,326920,1726263965326,920,0,560
2024-09-14 06:46:05,327920,1726263965327,920,0,841
2024-09-14 06:46:05,328920,1726263965328,920,0,1152
2024-09-14 06:46:05,329921,1726263965329,921,0,1432
2024-09-14 06:46:05,330921,1726263965330,921,0,1712
2024-09-14 06:46:05,331921,1726263965331,921,0,1993
2024-09-14 06:46:05,332921,1726263965332,921,0,2304
2024-09-14 06:46:05,333922,1726263965333,922,0,2553
2024-09-14 06:46:05,334922,1726263965334,922,0,2864
2024-09-14 06:46:05,335922,1726263965335,922,0,3114
2024-09-14 06:46:05,336922,1726263965336,922,0,3394
2024-09-14 06:46:05,337923,1726263965337,923,0,3674
2024-09-14 06:46:05,338923,1726263965338,923,0,3923
2024-09-14 06:46:05,339923,1726263965339,923,0,4172
2024-09-14 06:46:05,340923,1726263965340,923,0,4421
2024-09-14 06:46:05,341924,1726263965341,924,0,4670
2024-09-14 06:46:05,342924,1726263965342,924,0,4951
2024-09-14 06:46:05,343924,1726263965343,924,0,5200
2024-09-14 06:46:05,344924,1726263965344,924,0,5480
2024-09-14 06:46:05,345925,1726263965345,925,0,5760
2024-09-14 06:46:05,346925,1726263965346,925,0,6009
2024-09-14 06:46:05,347925,1726263965347,925,0,6258
2024-09-14 06:46:05,348925,1726263965348,925,0,6507
2024-09-14 06:46:05,349925,1726263965349,926,0,6756
2024-09-14 06:46:05,350926,1726263965350,926,0,7005
2024-09-14 06:46:05,351926,1726263965351,926,0,7223
2024-09-14 06:46:05,352926,1726263965352,926,0,7504
2024-09-14 06:46:05,353926,1726263965353,927,0,7690
2024-09-14 06:46:05,354927,1726263965354,927,0,7971
2024-09-14 06:46:05,355927,1726263965355,927,0,8189
2024-09-14 06:46:05,356927,1726263965356,927,0,8407
2024-09-14 06:46:05,357928,1726263965357,927,0,8593
2024-09-14 06:46:05,358928,1726263965358,928,0,8811
2024-09-14 06:46:05,359928,1726263965359,928,0,8998
2024-09-14 06:46:05,360928,1726263965360,928,0,9185
2024-09-14 06:46:05,361928,1726263965361,928,0,9403
2024-09-14 06:46:05,362929,1726263965362,929,0,9590
2024-09-14 06:46:05,363929,1726263965363,929,0,9777
2024-09-14 06:46:05,364929,1726263965364,929,0,9963
2024-09-14 06:46:05,365929,1726263965365,929,-1,119
2024-09-14 06:46:05,366930,1726263965366,930,-1,275
2024-09-14 06:46:05,367930,1726263965367,930,-1,430
2024-09-14 06:46:05,368930,1726263965368,930,-1,586
2024-09-14 06:46:05,369930,1726263965369,930,-1,711
2024-09-14 06:46:05,370931,1726263965370,931,-1,866
2024-09-14 06:46:05,371931,1726263965371,931,-1,991
2024-09-14 06:46:05,372931,1726263965372,931,-1,1115
2024-09-14 06:46:05,373931,1726263965373,931,-1,1240
2024-09-14 06:46:05,374932,1726263965374,932,-1,1333
2024-09-14 06:46:05,375932,1726263965375,932,-1,1427
2024-09-14 06:46:05,376932,1726263965376,932,-1,1520
2024-09-14 06:46:05,377932,1726263965377,932,-1,1645
2024-09-14 06:46:05,378933,1726263965378,933,-1,1707
2024-09-14 06:46:05,379933,1726263965379,933,-1,1800
2024-09-14 06:46:05,380933,1726263965380,933,-1,1863
2024-09-14 06:46:05,381933,1726263965381,933,-1,1987
2024-09-14 06:46:05,382934,1726263965382,934,-1,2018
2024-09-14 06:46:05,383934,1726263965383,934,-1,2081
2024-09-14 06:46:05,384934,1726263965384,934,-1,2143
2024-09-14 06:46:05,385934,1726263965385,934,-1,2205
2024-09-14 06:46:05,386934,1726263965386,935,-1,2236
2024-09-14 06:46:05,387935,1726263965387,935,-1,2267
2024-09-14 06:46:05,388935,1726263965388,935,-1,2330
2024-09-14 06:46:05,389935,1726263965389,935,-1,2330
2024-09-14 06:46:05,390936,1726263965390,936,-1,2361
2024-09-14 06:46:05,391936,1726263965391,936,-1,2392
2024-09-14 06:46:05,392936,1726263965392,936,-1,2392
2024-09-14 06:46:05,393936,1726263965393,936,-1,2392
2024-09-14 06:46:05,394937,1726263965394,937,-1,2392
2024-09-14 06:46:05,395937,1726263965395,937,-1,2392
2024-09-14 06:46:05,396937,1726263965396,937,-1,2392
2024-09-14 06:46:05,397937,1726263965397,937,-1,2361
2024-09-14 06:46:05,398937,1726263965398,938,-1,2330
2024-09-14 06:46:05,399938,1726263965399,938,-1,2267
2024-09-14 06:46:05,400938,1726263965400,938,-1,2267
2024-09-14 06:46:05,401938,1726263965401,938,-1,2205
2024-09-14 06:46:05,402939,1726263965402,938,-1,2174
2024-09-14 06:46:05,403939,1726263965403,939,-1,2112
2024-09-14 06:46:05,404939,1726263965404,939,-1,2049
2024-09-14 06:46:05,405939,1726263965405,939,-1,1987
2024-09-14 06:46:05,406939,1726263965406,939,-1,1925
2024-09-14 06:46:05,407940,1726263965407,940,-1,1832
2024-09-14 06:46:05,408940,1726263965408,940,-1,1738
2024-09-14 06:46:05,409940,1726263965409,940,-1,1676
2024-09-14 06:46:05,410940,1726263965410,940,-1,1582
2024-09-14 06:46:05,411941,1726263965411,941,-1,1489
2024-09-14 06:46:05,412941,1726263965412,941,-1,1396
2024-09-14 06:46:05,413941,1726263965413,941,-1,1271
2024-09-14 06:46:05,414941,1726263965414,941,-1,1147
2024-09-14 06:46:05,415942,1726263965415,942,-1,1022
2024-09-14 06:46:05,416942,1726263965416,942,-1,929
2024-09-14 06:46:05,417942,1726263965417,942,-1,804
2024-09-14 06:46:05,418942,1726263965418,942,-1,679
2024-09-14 06:46:05,419943,1726263965419,943,-1,524
2024-09-14 06:46:05,420943,1726263965420,943,-1,368
2024-09-14 06:46:05,421943,1726263965421,943,-1,212
2024-09-14 06:46:05,422943,1726263965422,943,-1,26
2024-09-14 06:46:05,423943,1726263965423,944,0,9870
2024-09-14 06:46:05,424944,1726263965424,944,0,9714
2024-09-14 06:46:05,425944,1726263965425,944,0,9527
2024-09-14 06:46:05,426944,1726263965426,944,0,9341
2024-09-14 06:46:05,427945,1726263965427,945,0,9123
2024-09-14 06:46:05,428945,1726263965428,945,0,8967
2024-09-14 06:46:05,429945,1726263965429,945,0,8749
2024-09-14 06:46:05,430945,1726263965430,945,0,8562
2024-09-14 06:46:05,431946,1726263965431,946,0,8344
2024-09-14 06:46:05,432946,1726263965432,946,0,8126
2024-09-14 06:46:05,433946,1726263965433,946,0,7908
2024-09-14 06:46:05,434946,1726263965434,946,0,7659
2024-09-14 06:46:05,435946,1726263965435,947,0,7441
2024-09-14 06:46:05,436947,1726263965436,947,0,7192
2024-09-14 06:46:05,437947,1726263965437,947,0,6974
2024-09-14 06:46:05,438947,1726263965438,947,0,6725
